abstract,"ZusammenfassungHintergrundDie medizinische Notwendigkeit eines Exo-Prothesenregisters für Patienten nach Beinamputation sowie deren Versorgung begründet sich darauf, dass zwar verschiedene Fachrichtungen Amputationen durchführen, aber eine Standardisierung der Behandlungsabläufe von der Amputation bis zur prothetischen Versorgung noch unzureichend definiert ist.Material und MethodenWährend des Erfassungszeitraumes 08/2013 bis 08/2017 wurden klinische Daten von Patienten nach Beinamputation prospektiv in unserem Exo-Prothesenregister erfasst. Mittels Expertenbogen und Patientenbogen werden Angaben zur Art der Amputation, zu Stumpfverhältnissen, zur Beweglichkeit und Kraft, zur Mobilität sowie zum Status der prothetischen Versorgung erfasst.ErgebnisseBei 257 beinamputierten Patienten bestand in 232 Fällen (90 %) eine Major- und in 25 Fällen (10 %) eine Minoramputation, die meist Folge eines Unfalls, einer Sepsis/Infektion oder einer Durchblutungsstörung waren. Anteilig 182 Patienten hatten eine Prothese (71 %), 42 Patienten waren nicht prothetisch versorgt (16 %), und bei 33 Patienten (13 %) gab es keine Angabe hierzu. Trotz prothetischer Versorgung kamen 23 % der 182 Patienten aufgrund von Stumpfproblemen oder Passformproblemen nicht mit ihrer Prothese zurecht.DiskussionDie Etablierung eines Exo-Prothesenregisters und die zentrumsinterne Organisation von interdisziplinären Kolloquien sollen dazu beitragen, dass Behandlungsabläufe optimiert werden und Patienten eine zügige Rückkehr nach einer Amputation ins Berufs- und Alltagsleben ermöglicht wird. Eine multizentrische Verbreitung mit interklinischer Vergleichsmöglichkeit kann dazu beitragen, Standards und Qualitätsmerkmale interdisziplinär gemeinsam zu definieren."
journal_title,Trauma und Berufskrankheit
article_title,Ergebnisse der multidirektional-winkelstabilen Versorgung distaler HumerusfrakturenResults of the treatment of distal humeral fractures using multidirectional angular stable implants
keyword,"['Implantat\xa0', 'Outcome\xa0', 'Lebensqualität\xa0', 'Follow-up\xa0', 'Funktionseinschränkung\xa0', 'Komplikationen\xa0', 'Implant\xa0', 'Outcome\xa0', 'Quality of life\xa0', 'Follow-up\xa0', 'Functional impairment\xa0', 'Complications\xa0']"
history,['2017-12-04']
abstract,"ZusammenfassungHintergrundDie Versorgung distaler Humerusfrakturen bei Patienten mit reduzierten Knochenverhältnissen oder komplizierten Frakturmustern gestaltet sich immer noch kompliziert. Die Verwendung winkelstabiler Implantate verspricht hier bessere Ergebnisse.ZielsetzungEs erfolgte die Beurteilung klinischer und funktioneller Ergebnisse sowie der Komplikationen nach der operativen Behandlung distaler Humerusfrakturen mit multidirektional winkelstabilen Implantaten.Material und MethodenIn unserer Klinik behandelten Patienten wurde ein Fragebogen zugeschickt. Zusätzlich wurden diese zu einer Nachuntersuchung eingeladen. Zur Beurteilung der funktionellen Behandlungsergebnisse wurden der Disability of the Arm, Shoulder and Hand Score (DASH-Score), der Mayo Elbow Performance Score (MEPS) und der EQ-5D-3 L erhoben sowie die VAS (visuelle Analogskala) zur Beurteilung der Schmerzen. Röntgenbilder wurden zur Frakturklassifikation nach AO (Arbeitsgemeinschaft für Osteosynthesefragen) und zur Beurteilung etwaiger Komplikationen ausgewertet.ErgebnisseInsgesamt wurden 28 Patienten per Fragebogen nach mindestens 6 Monaten postalisch befragt und 10 davon nachuntersucht. Der DASH-Score betrug 38,40, der MEPS 72,31. Das Ergebnis war bei 15 Patienten gut/exzellent. Der EQ-5D-3 L lag bei 0,790, der VAS bei 2,76. Der DASH-Score korrelierte signifikant mit dem Alter und umgekehrt mit dem EQ-5D-3 L. Die Komplikationsrate betrug 53,6 %. Die 3 größten Komplikationsgruppen waren nervale Komplikationen, Heilungsstörungen und Probleme mit dem Osteosynthesematerial.DiskussionDie Behandlungsergebnisse zeigen, dass auch mit winkelstabilen Implantaten nicht immer gute Behandlungsergebnisse erzielt werden können. Ein schlechtes funktionelles Ergebnis im DASH-Score reduziert die Lebensqualität gemessen am EQ-5D-3 L. Zur Evaluierung des Outcomes nach komplizierten distalen Humerusfrakturen erscheint ein Follow-up-Zeitraum von 6 Monaten ausreichend."
journal_title,Trauma und Berufskrankheit
article_title,LängenkorrekturenLength correction
keyword,[]
history,"['2017-12', '2017-12-11']"
abstract,None
journal_title,Trauma und Berufskrankheit
article_title,Daumenverlängerung mit Distraktionsfixateur nach traumatischer AmputationThumb lengthening using a distraction fixator following traumatic amputation
keyword,"['Rekonstruktion\xa0', 'Kallusdistraktion\xa0', 'Semizirkulärer Fixateur\xa0', 'Sensibilität\xa0', 'Ästhetik\xa0', 'Reconstruction\xa0', 'Callus distraction\xa0', 'Semicircular fixator\xa0', 'Sensitivity\xa0', 'Aesthetics\xa0']"
history,"['2017-12', '2017-11-17']"
abstract,"ZusammenfassungHintergrundDamit der Daumen als wichtigster Teil einer funktionierenden Hand seine Aufgabe übernehmen kann, muss er stabil, genügend lang, sensibel innerviert und beweglich sein.Ziel der ArbeitDargestellt werden Alternativen zur Rekonstruktion eines Daumens, Verfahren der Daumenverlängerung mit semizirkulärem Distraktionsfixateur sowie die Entwicklung von Therapieempfehlungen.Material und MethodeEs erfolgte die Recherche der bestehenden Literatur über die Kallusdistraktion. Der Prototyp eines semizirkulären Distraktionfixateurs wird vorgestellt.ErgebnisseMit der Kallusdistraktion kann durchschnittlich eine Verlängerung von 3 cm erreicht werden. Die Vorteile überwiegen, sodass diese Methode in jeden individuellen Behandlungsplan mit einbezogen werden muss, insbesondere dann, wenn die anderen Möglichkeiten keine Optionen darstellen.SchlussfolgerungenDie Wahl des geeigneten Verfahrens zur Daumenrekonstruktion nach traumatischer Amputation hängt von der Amputationshöhe, dem Alter, dem Beruf und vom funktionellen Anspruch des Patienten ab. Mit der Kallusdistraktion existiert ein technisch einfacheres Verfahren verglichen mit mikrochirurgischen Alternativen zur Rekonstruktion eines amputierten Daumens. Die bedeutendsten Nachteile sind die fehlende Nagelanlage, das fehlende Interphalangealgelenk und die lange Behandlungsdauer. Die 5 notwendigen Ziele einer Daumenrekonstruktion (Länge, Stabilität, Beweglichkeit, schmerzlose Funktion und Sensibilität) können mit diesem Vorgehen alle adressiert werden."
journal_title,Trauma und Berufskrankheit
article_title,Begutachtung des leichten Schädel-Hirn-TraumasAssessment of a mild brain trauma
keyword,"['Verlaufsdokumentation\xa0', 'Bewusstseinsstörung\xa0', 'Dokumentation\xa0', 'Neurologische Untersuchung\xa0', 'Bildgebung\xa0', 'Treatment history\xa0', 'Consciousness disorders\xa0', 'Documentation\xa0', 'Neurologic examination\xa0', 'Imaging\xa0']"
history,"['2017-12', '2017-05-05']"
abstract,"ZusammenfassungDie frühere Annahme, leichte Schädel-Hirn-Traumen (SHT) heilen folgenfrei ab, hat sich als falsch herausgestellt, da sich bei 15–30 % der Betroffenen hirnorganische Folgen mit bleibenden kognitiven und/oder emotionalen Störungen nachweisen lassen. Ursache ist meist eine traumatisch bedingte axonale Läsion. Die einfache Bestimmung des GCS (Glasgow Coma Scale) ist für gutachtliche Fragestellungen völlig unzureichend. Entscheidende Hinweise ergeben sich aus der Verlaufsdokumentation von quantitativen (Benommenheit, Somnolenz, Sopor, Koma) und qualitativen (delirante Syndrome mit Orientierungsstörungen, Verwirrtheit, Halluzinationen, ängstlichen Verkennungen, Unruhe, Agitiertheit, Aggressivität und/oder Störung des Schlaf-Wach-Rhythmus, aber auch auffällige Passivität und emotionale Instabilität) Bewusstseinsstörungen. Die Dokumentation derartiger Störungen und ihrer Dauer gehört zur Sorgfaltspflicht einer unfallchirurgischen Versorgung. Zudem sollte eine neurologische Untersuchung in der Frühphase obligat sein. Bildgebend ist die Magnetresonanztomographie mit T1, T2, Flair und insbesondere diffusionsgewichteter Bildgebung der Computertomographie hoch überlegen. Mikroblutungen als Ausdruck einer axonalen Läsion können über viele Jahre mit T2*- oder Suszeptibilitätssequenzen nachgewiesen werden. Positronenemissionstomographie, Single-Photon-Emissionstomographie, „functional magnetic resonance imaging“, „diffusion tensor imaging“ und Biomarker sind gutachtlich bisher nicht ausreichend validiert. Die Anforderungen an ein neurologisches Gutachten entsprechen denen anderer Fachgebiete, müssen aber neben den allgemeinen Gutachtenregeln zusätzlich psychiatrische und neurokognitive Aspekte berücksichtigen, die hier nur erwähnt werden können. Die Darstellungen werden durch eine illustrative Kasuistik ergänzt."
journal_title,Trauma und Berufskrankheit
article_title,Über kurz oder lang: Stellenwert der einzeitigen Verkürzungs- und VerlängerungsosteotomienAbout short or long: importance of one-stage shortening and lengthening osteotomy
keyword,"['Marknagel\xa0', 'Einzeitige Operation\xa0', 'Kallotasis\xa0', 'Risiken\xa0', 'Nutzen\xa0', 'Intramedullary nail\xa0', 'One-stage operation\xa0', 'Callotasis\xa0', 'Risks\xa0', 'Benefits\xa0']"
history,"['2017-12', '2017-11-20']"
abstract,"ZusammenfassungEinzeitige Verlängerungsosteotomien oder Verkürzungsosteotomien sind seit mehr als 100 Jahren beschrieben und hatten zwischen etwa 1978 und 1998 ihre Hauptanwendung als Alternative der in den ersten Jahren der Anwendung als risikoreich geltenden Methode der Kallotasis nach Ilizarov. Mit besserer Kenntnis der Kallotasis und Entwicklung intramedullärer Verlängerungssysteme hat die Methode an Bedeutung verloren. Einzeitige Knochenverlängerungen und seltener -verkürzungen finden heute am Fuß, am koxalen Femurende und am Unterarm noch Anwendung. Der Beitrag stellt die wesentlichen Aspekte der Anwendung der Methoden vor und diskutiert die Risiken und den Nutzen."
journal_title,Trauma und Berufskrankheit
article_title,Standards: HumerusschaftfrakturStandards: humeral shaft fractures
keyword,"['Nervus-radialis-Parese\xa0', 'Osteosynthese\xa0', 'Marknagelung\xa0', 'Konservative Therapie\xa0', 'Plattenosteosynthese\xa0', 'Radial nerve palsy\xa0', 'Osteosynthesis\xa0', 'Intramedullary nailing\xa0', 'Conservative treatment\xa0', 'Plate osteosynthesis\xa0']"
history,"['2017-12', '2017-11-10']"
abstract,"ZusammenfassungHintergrundEtwa 2–4 % aller Frakturen sind Humerusschaftfrakturen. Bezüglich der Therapie gibt es in der Literatur und in der Praxis keinen Goldstandard. Sowohl die konservative Therapie, die Plattenosteosynthese als auch intramedulläre Osteosyntheseverfahren werden mit großem Erfolg eingesetzt.Ziel der ArbeitZiel des vorliegenden Beitrags ist es, eine Zusammenfassung der vorliegenden Evidenz zu geben und hieran einen klinischen Leitfaden für die Versorgung der Humerusschaftfraktur zu erarbeiten.Material und MethodenEinbezogen wurden die Ergebnisse einer selektiven Literaturrecherche in der Medline-Datenbank und klinische Erfahrung der Autoren.SchlussfolgerungSowohl die bereits lange etablierte Plattenosteosynthese als auch die intramedulläre Marknagelung können mit großem Erfolg zur Behandlung der Humerusschaftfraktur eingesetzt werden. Trotz aller Neuerungen hinsichtlich weniger invasiver Operationstechniken und Implantatentwicklungen bleibt die konservative Therapie eine wichtige Therapieoption bei der Behandlung von Oberarmbrüchen."
journal_title,Trauma und Berufskrankheit
article_title,Längenkorrekturen an der oberen ExtremitätLength equalization of the upper extremities
keyword,"['Kallusdistraktion\xa0', 'Akutkorrektur\xa0', 'Fixateur externe\xa0', 'Osteotomie\xa0', 'Compliance\xa0', 'Distraction osteogenesis\xa0', 'Acute correction\xa0', 'External fixator\xa0', 'Osteotomy\xa0', 'Compliance\xa0']"
history,"['2017-12', '2017-11-09']"
abstract,"ZusammenfassungHintergrundVerkürzte Extremitäten können aufgrund von Funktionseinschränkungen eine Herausforderung bei der Durchführung von Alltagstätigkeiten darstellen. Zusätzlich können Patienten neben der Funktionseinschränkung an Beschwerden als auch an dem kosmetischen Erscheinungsbild der betroffenen Extremität leiden.FragestellungEs erfolgt eine Beschreibung der graduellen und akuten Knochenverlängerung anhand von häufigen Indikationen.Material und MethodePräsentiert werden die aktuelle Literaturlage und eigene klinische Beispiele und Erfahrungen bei der Verwendung der Kallusdistraktion und Akutverlängerung.ErgebnisseObwohl die derzeitige Studienlage keine Erstellung von allgemein gültigen Guidelines erlaubt und jeder Patient individuell betrachtet werden muss, zeigt sich, dass die Kallusdistraktion bei gegebener Patienten-Compliance eine effiziente Methode zur Knochenverlängerung darstellt.SchlussfolgerungenDie Kallusdistraktion sowie die Methode der Akutkorrektur stellen eine gute, wenngleich komplikationsbehaftete Methode zur Knochenverlängerung dar. Die generelle Patientenzufriedenheit ist trotzdem hoch."
journal_title,Trauma und Berufskrankheit
article_title,Ausgleich posttraumatischer Beinlängendifferenzen mit einem VerlängerungsmarknagelCompensation of posttraumatic leg length differences with an intramedullary extension nail
keyword,"['Kallusdistraktion\xa0', 'Implantat\xa0', 'Belastbarkeit\xa0', 'Patientenkomfort\xa0', 'Nachbehandlung\xa0', 'Callus distraction\xa0', 'Implant\xa0', 'Loading capacity\xa0', 'Patient comfort\xa0', 'Follow-up treatment\xa0']"
history,"['2017-12', '2017-11-29']"
abstract,"ZusammenfassungIn den letzten Jahrzehnten wurde im Bereich der Kallusdistraktion die Entwicklung von voll implantierbaren
				 Verlängerungsmarknägeln vorangetrieben. Der von uns verwendete Betzbone® (Medi-Tech GmbH - Betz Institute,
				 Wadern, Deutschland) stellt eine Weiterentwicklung des Albizzia-Nagels® dar und bietet gegenüber anderen erhältlichen Implantaten einige Vorteile. Insbesondere die frühe Belastbarkeit noch während der laufenden Kallusdistraktion führt zu einem erhöhten Patientenkomfort und zu einer deutlichen Reduktion von Folge- und Sozialkosten. Der nachfolgende Beitrag behandelt neben den Grundlagen der Kallusdistraktion auch die notwendigen präoperativen Planungstechniken. Im Weiteren werden die operativen Schritte sowie die spezifische Nachbehandlung zur Beinverlängerung mittels Verlängerungsnagel beschrieben. Einige klinische Beispiele veranschaulichen die mögliche Anwendung."
journal_title,Trauma und Berufskrankheit
article_title,Längenkorrekturen an ExtremitätenknochenLength correction of bones of the extremities
keyword,"['Weichteilschaden\xa0', 'Längenkorrektur\xa0', 'Extremitätenerhalt\xa0', 'Ringfixateur\xa0', 'Septische Chirurgie\xa0', 'Soft tissue damage\xa0', 'Length correction\xa0', 'Extremity preservation\xa0', 'Ring fixator\xa0', 'Septic surgery\xa0']"
history,"['2017-12', '2017-11-24']"
abstract,"ZusammenfassungPrimär traumatisch bedingte Defekte, gleichermaßen jedoch infektionsbedingte Veränderungen der Knochenintegrität machen regelhaft segmentale Resektionen im Tibiaschaftbereich erforderlich. Diese sind am Unterschenkel sehr oft mit einem erheblichen Weichteilschaden vergesellschaftet. Passagere Verkürzungen mit nachfolgender sukzessiver Verlängerung sind eine gängige Möglichkeit des Extremitätenerhaltes und der schrittweisen Wiederherstellung einer Weichteilintegrität und folglich Form und Funktion. Neben monolateralen Fixateursystemen, intramedullären Implantaten und passageren Lösungen mittels Plattenosteosynthesen ist der Ringfixateur, sei es als klassischer Ilizarov-Fixateur oder Hexapodon, das präferierte Verfahren in der septischen Chirurgie."
journal_title,Trauma und Berufskrankheit
article_title,"Längen‑, Achs- und Torsionskorrekturen mit DistraktionsmarknägelnCorrection of length, alignment and torsion with fully implantable lengthening nails"
keyword,"['Beinverlängerung\xa0', 'Kallusdistraktion\xa0', 'Deformitätenkorrektur\xa0', 'Beinachse\xa0', 'Implantate\xa0', 'Limb lengthening\xa0', 'Distraction osteogenesis\xa0', 'Deformity correction\xa0', 'Mechanical axis\xa0', 'Implants\xa0']"
history,"['2017-12', '2017-11-24']"
abstract,"ZusammenfassungHintergrundKallusdistraktion mittels vollimplantierbarer Distraktionsmarknägel ist ein etabliertes Verfahren zur Extremitätenverlängerung. Ein knappes Dutzend verschiedener Systeme ist bekannt. Distraktionsmarknägel unterscheiden sich v. a. im Antriebsmechanismus und in Hub, Dimensionen und Materialien.FragestellungAus einer Analyse von Erfahrungen mit 5 verschiedenen Distraktionsmarknägeln lassen sich Stärken und Schwächen identifizieren und daraus Anforderungen an künftige Implantate ableiten.Material und MethodikNeben der Geschichte der Distraktionsmarknägel werden Grundlagen zu Analyse, Planung und Techniken geschildert. Die ausführlich beschriebenen Systeme sind: Fitbone® (Wittenstein intens, Igersheim, Deutschland) SAA („sliding active actuator“; elektromotorisch, gleitend), Fitbone® TAA („telescope active actuator“; elektromotorisch, teleskopierend), ISKD® (Intramedullary Skeletal Kinetic Distractor, Orthofix, Verona, Italien; Rollratschen, teleskopierend), Phenix® (Phenix® medical, Paris, Frankreich; magnetisch, teleskopierend) und Precice® (NuVasive, San Diego, USA; magnetisch mit Getriebe, teleskopierend).ErgebnisseDie verschiedenen Antriebsmechanismen bedingen die Zuverlässigkeit und auch die Mindestmaße bzw. den Hub der verschiedenen Distraktionsmarknägel. Mit geeigneter Analyse, Planung und technischer Umsetzung sind neben reiner Verlängerung auch Deformitätenkorrekturen möglich. Bei den magnetischen Systemen ist kontrollierter Rücklauf möglich. Lediglich 2 Systeme (ISKD® und Precice®) sind zugelassen und frei erhältlich.SchlussfolgerungenIdeale Distraktionsmarknägel sollten bei ausreichender Distraktionskraft präzise steuerbar sein und kontrollierten Rücklauf ermöglichen. Die Implantate sollten dem Markraum angepasst und auch bei geringen Mindestmaßen stabil sein und den nötigen Hub ermöglichen."
